ExperimentID,FractionID,ID,Total_SpecCounts
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410IJG1,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410IJSF,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410IK8E,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410IK8X,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410IKKC,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410IKMM,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410IKQ6,15
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410IKWF,7
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410IN5J,6
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410IN77,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410IP55,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410IPPD,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410IQ3R,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410IQ5T,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410IQWQ,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410IRVE,65
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410ISNS,18
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410ITI7,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410IU7N,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410IVZP,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410IW5Z,152
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410IWDX,9
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410IXR7,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410IYGP,11
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410IZ5N,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410IZK7,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410J0VJ,6
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410J15A,10
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410J1U7,14
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410JNG0,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410KCRR,18
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410KDB0,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410KDN3,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410KDR6,22
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410KDR7,7
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410KDR8,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410KDT3,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410KDUS,7
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410KDVI,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410KDWC,9
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RKCN,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RKH0,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RKT6,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RKTI,7
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RM2K,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RM3T,87
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RMB4,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RMFX,49
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RMJ0,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RMWP,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RN6C,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RNKE,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RP1W,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RPDY,15
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RPUS,10
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RQ4C,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RQAP,7
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RQSY,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RR58,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RRVE,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RS5R,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RS78,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RS96,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RSFH,81
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RSG5,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RSK7,16
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RSRI,6
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RT1K,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RTE0,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RTG4,25
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RTM0,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RTPB,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RTYK,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RU1W,18
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RU4Y,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RUCG,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RUGB,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RUGV,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RUH3,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RUKW,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RWCZ,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RWKX,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RWVD,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RWYR,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RX8Q,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RXD3,6
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RXR5,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RXRA,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RYCS,14
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RYR5,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410RZQU,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410S053,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410S06Q,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410S09G,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410S2TM,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410UFQ9,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410UIW8,10
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410UMFX,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410UV5T,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,ENOG410V2N4,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0019,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0033,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0052,126
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0067,6
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0073,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0074,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0078,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0084,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0087,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0092,12
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0096,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0097,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0098,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0102,18
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0123,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0145,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0147,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0150,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0190,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0235,18
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0249,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0258,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0279,24
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0331,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0356,33
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0383,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0405,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0420,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0422,41
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0441,6
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0453,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0516,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0523,59
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0617,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0631,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0657,8
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0707,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0739,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0813,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0852,100
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0854,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0856,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0862,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0865,66
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0880,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0884,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0888,18
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0896,12
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG0945,8
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1029,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1047,18
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1148,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1150,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1199,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1206,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1242,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1250,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1251,12
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1340,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1346,13
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1355,17
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1356,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1364,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1370,46
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1390,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1391,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1445,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1460,13
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1474,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1494,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1495,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1500,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1508,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1518,20
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1547,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1626,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1643,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1651,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1676,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1680,13
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1681,27
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1701,10
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1702,25
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1705,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1712,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1715,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1720,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1747,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1780,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1869,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG1959,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG2046,96
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG2112,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG2167,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG2190,74
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG2320,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG2323,24
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG2368,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG2403,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG2426,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG2439,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG2458,15
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG2500,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG2527,16
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG2555,31
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG2597,12
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG2620,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG2666,34
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG2670,8
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG2700,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG2723,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG2763,13
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG2772,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG2790,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG2867,32
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG2880,16
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG2882,22
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG2892,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG2914,8
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG2936,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG2945,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3033,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3070,10
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3085,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3147,49
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3148,15
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3182,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3196,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3205,21
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3217,8
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3222,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3226,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3259,16
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3264,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3313,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3348,7
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3367,24
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3370,20
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3376,6
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3377,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3430,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3431,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3502,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3531,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3537,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3579,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3587,120
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3591,14
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3603,13
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3655,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3681,80
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3735,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3774,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3822,23
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3849,8
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3866,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3868,52
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3876,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3951,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG3984,33
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG4015,12
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG4020,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG4023,8
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG4029,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG4059,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG4063,14
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG4066,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG4098,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG4115,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG4205,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG4230,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG4277,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG4304,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG4307,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG4309,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG4361,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG4380,15
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG4401,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG4408,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG4590,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG4716,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG4794,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG4797,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B02,KOG4818,2
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B03,ENOG4102N5X,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B03,ENOG4102QZC,6
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B03,ENOG4104EQ0,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B03,ENOG41090JU,10
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B03,ENOG4109XNR,29
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B03,ENOG410IEB2,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B03,ENOG410IEZB,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B03,ENOG410IF4E,5
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B03,ENOG410IFN3,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B03,ENOG410IH1F,7
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B03,ENOG410IHG0,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B03,ENOG410INWB,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B03,ENOG410IPRR,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B03,ENOG410IQWQ,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B03,ENOG410IRVE,6
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B03,ENOG410IUWR,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B03,ENOG410IVK0,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B03,ENOG410IW5Z,99
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B03,ENOG410IW8Z,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B03,ENOG410IZK7,4
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B03,ENOG410J0VJ,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B03,ENOG410J15A,6
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B03,ENOG410J1U7,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B03,ENOG410JCWU,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B03,ENOG410JNG0,1
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B03,ENOG410KDR6,12
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B03,ENOG410KDR7,3
Hs_CB660_1105,WAN1100525_OT2_CB660_HCW_P1B03,ENOG410KDWC,4
